0.000000, 1000.000000, 250.000000, 100000.000000
0.010000, 359.145617, 79.766521, 5525.218158
0.020000, 228.640151, 45.796247, 1360.992140
0.030000, 172.103974, 31.331557, 519.455138
0.040000, 140.474451, 23.364302, 245.650800
0.050000, 120.253528, 18.343107, 132.002519
0.060000, 106.214867, 14.902832, 77.223299
0.070000, 95.905985, 12.407349, 47.998782
0.080000, 88.022253, 10.520566, 31.218725
0.090000, 81.805098, 9.048370, 21.032512
0.100000, 76.783074, 7.870915, 14.573543
0.110000, 72.647589, 6.910262, 10.331981
0.120000, 69.188074, 6.113568, 7.465399
0.130000, 66.255865, 5.443763, 5.481107
0.140000, 63.742972, 4.874086, 4.079453
0.150000, 61.569032, 4.384744, 3.072066
0.160000, 59.672985, 3.960790, 2.337137
0.170000, 58.007595, 3.590732, 1.793950
0.180000, 56.535735, 3.265588, 1.387867
0.190000, 55.227815, 2.978244, 1.081206
0.200000, 54.059956, 2.722991, 0.847542
0.210000, 53.012671, 2.495197, 0.668072
0.220000, 52.069895, 2.291064, 0.529236
0.230000, 51.218266, 2.107451, 0.421141
0.240000, 50.446575, 1.941737, 0.336489
0.250000, 49.745349, 1.791720, 0.269846
0.260000, 49.106527, 1.655535, 0.217129
0.270000, 48.523201, 1.531592, 0.175247
0.280000, 47.989425, 1.418529, 0.141840
0.290000, 47.500043, 1.315173, 0.115095
0.300000, 47.050569, 1.220505, 0.093614
0.310000, 46.637078, 1.133640, 0.076306
0.320000, 46.256122, 1.053803, 0.062322
0.330000, 45.904659, 0.980315, 0.050994
0.340000, 45.579994, 0.912574, 0.041796
0.350000, 45.279736, 0.850052, 0.034311
0.360000, 45.001748, 0.792276, 0.028207
0.370000, 44.744123, 0.738827, 0.023220
0.380000, 44.505149, 0.689330, 0.019139
0.390000, 44.283285, 0.643448, 0.015793
0.400000, 44.077142, 0.600880, 0.013046
0.410000, 43.885466, 0.561354, 0.010788
0.420000, 43.707119, 0.524625, 0.008928
0.430000, 43.541068, 0.490469, 0.007396
0.440000, 43.386374, 0.458685, 0.006132
0.450000, 43.242180, 0.429091, 0.005087
0.460000, 43.107705, 0.401520, 0.004223
0.470000, 42.982233, 0.375818, 0.003509
0.480000, 42.865110, 0.351848, 0.002917
0.490000, 42.755734, 0.329483, 0.002426
0.500000, 42.653552, 0.308605, 0.002019
0.510000, 42.558058, 0.289108, 0.001681
0.520000, 42.468783, 0.270893, 0.001400
0.530000, 42.385295, 0.253870, 0.001167
0.540000, 42.307196, 0.237956, 0.000973
0.550000, 42.234118, 0.223073, 0.000811
0.560000, 42.165721, 0.209151, 0.000677
0.570000, 42.101688, 0.196124, 0.000565
0.580000, 42.041729, 0.183932, 0.000472
0.590000, 41.985571, 0.172518, 0.000394
0.600000, 41.932964, 0.161830, 0.000329
0.610000, 41.883673, 0.151819, 0.000275
0.620000, 41.837482, 0.142442, 0.000230
0.630000, 41.794188, 0.133656, 0.000192
0.640000, 41.753603, 0.125423, 0.000161
0.650000, 41.715554, 0.117706, 0.000134
0.660000, 41.679875, 0.110472, 0.000112
0.670000, 41.646416, 0.103690, 0.000094
0.680000, 41.615034, 0.097330, 0.000079
0.690000, 41.585597, 0.091367, 0.000066
0.700000, 41.557983, 0.085773, 0.000055
0.710000, 41.532075, 0.080527, 0.000046
0.720000, 41.507765, 0.075605, 0.000039
0.730000, 41.484954, 0.070988, 0.000032
0.740000, 41.463547, 0.066655, 0.000027
0.750000, 41.443457, 0.062589, 0.000023
0.760000, 41.424600, 0.058774, 0.000019
0.770000, 41.406900, 0.055193, 0.000016
0.780000, 41.390285, 0.051833, 0.000013
0.790000, 41.374687, 0.048678, 0.000011
0.800000, 41.360044, 0.045717, 0.000009
0.810000, 41.346296, 0.042937, 0.000008
0.820000, 41.333388, 0.040328, 0.000007
0.830000, 41.321269, 0.037878, 0.000005
0.840000, 41.309888, 0.035577, 0.000005
0.850000, 41.299202, 0.033417, 0.000004
0.860000, 41.289166, 0.031389, 0.000003
0.870000, 41.279742, 0.029485, 0.000003
0.880000, 41.270892, 0.027696, 0.000002
0.890000, 41.262580, 0.026017, 0.000002
0.900000, 41.254773, 0.024440, 0.000002
0.910000, 41.247441, 0.022958, 0.000001
0.920000, 41.240555, 0.021567, 0.000001
0.930000, 41.234086, 0.020261, 0.000001
0.940000, 41.228011, 0.019033, 0.000001
0.950000, 41.222304, 0.017881, 0.000001
0.960000, 41.216944, 0.016798, 0.000001
0.970000, 41.211909, 0.015781, 0.000000
0.980000, 41.207179, 0.014826, 0.000000
0.990000, 41.202736, 0.013928, 0.000000
1.000000, 41.198562, 0.013086, 0.000000
1.010000, 41.194642, 0.012294, 0.000000
1.020000, 41.190959, 0.011550, 0.000000
1.030000, 41.187498, 0.010851, 0.000000
1.040000, 41.184248, 0.010195, 0.000000
1.050000, 41.181194, 0.009578, 0.000000
1.060000, 41.178325, 0.008999, 0.000000
1.070000, 41.175630, 0.008455, 0.000000
1.080000, 41.173098, 0.007944, 0.000000
1.090000, 41.170719, 0.007464, 0.000000
1.100000, 41.168485, 0.007012, 0.000000
1.110000, 41.166385, 0.006588, 0.000000
1.120000, 41.164412, 0.006190, 0.000000
1.130000, 41.162559, 0.005816, 0.000000
1.140000, 41.160818, 0.005465, 0.000000
1.150000, 41.159182, 0.005134, 0.000000
1.160000, 41.157645, 0.004824, 0.000000
1.170000, 41.156201, 0.004532, 0.000000
1.180000, 41.154844, 0.004259, 0.000000
1.190000, 41.153570, 0.004001, 0.000000
1.200000, 41.152372, 0.003759, 0.000000
1.210000, 41.151247, 0.003532, 0.000000
1.220000, 41.150189, 0.003319, 0.000000
1.230000, 41.149196, 0.003118, 0.000000
1.240000, 41.148263, 0.002930, 0.000000
1.250000, 41.147386, 0.002753, 0.000000
1.260000, 41.146562, 0.002587, 0.000000
1.270000, 41.145788, 0.002430, 0.000000
1.280000, 41.145061, 0.002284, 0.000000
1.290000, 41.144377, 0.002146, 0.000000
1.300000, 41.143735, 0.002016, 0.000000
1.310000, 41.143132, 0.001894, 0.000000
1.320000, 41.142565, 0.001780, 0.000000
1.330000, 41.142032, 0.001672, 0.000000
1.340000, 41.141532, 0.001571, 0.000000
1.350000, 41.141062, 0.001476, 0.000000
1.360000, 41.140620, 0.001387, 0.000000
1.370000, 41.140205, 0.001303, 0.000000
1.380000, 41.139815, 0.001225, 0.000000
1.390000, 41.139448, 0.001151, 0.000000
1.400000, 41.139104, 0.001081, 0.000000
1.410000, 41.138780, 0.001016, 0.000000
1.420000, 41.138476, 0.000955, 0.000000
1.430000, 41.138191, 0.000897, 0.000000
1.440000, 41.137922, 0.000843, 0.000000
1.450000, 41.137670, 0.000792, 0.000000
1.460000, 41.137433, 0.000744, 0.000000
1.470000, 41.137211, 0.000699, 0.000000
1.480000, 41.137002, 0.000657, 0.000000
1.490000, 41.136805, 0.000617, 0.000000
1.500000, 41.136620, 0.000580, 0.000000
1.510000, 41.136447, 0.000545, 0.000000
1.520000, 41.136284, 0.000512, 0.000000
1.530000, 41.136131, 0.000481, 0.000000
1.540000, 41.135987, 0.000452, 0.000000
1.550000, 41.135851, 0.000425, 0.000000
1.560000, 41.135724, 0.000399, 0.000000
1.570000, 41.135605, 0.000375, 0.000000
1.580000, 41.135493, 0.000352, 0.000000
1.590000, 41.135387, 0.000331, 0.000000
1.600000, 41.135288, 0.000311, 0.000000
1.610000, 41.135195, 0.000292, 0.000000
1.620000, 41.135108, 0.000275, 0.000000
1.630000, 41.135026, 0.000258, 0.000000
1.640000, 41.134948, 0.000242, 0.000000
1.650000, 41.134876, 0.000228, 0.000000
1.660000, 41.134808, 0.000214, 0.000000
1.670000, 41.134744, 0.000201, 0.000000
1.680000, 41.134683, 0.000189, 0.000000
1.690000, 41.134627, 0.000178, 0.000000
1.700000, 41.134574, 0.000167, 0.000000
1.710000, 41.134524, 0.000157, 0.000000
1.720000, 41.134477, 0.000147, 0.000000
1.730000, 41.134433, 0.000138, 0.000000
1.740000, 41.134391, 0.000130, 0.000000
1.750000, 41.134352, 0.000122, 0.000000
1.760000, 41.134316, 0.000115, 0.000000
1.770000, 41.134282, 0.000108, 0.000000
1.780000, 41.134249, 0.000101, 0.000000
1.790000, 41.134219, 0.000095, 0.000000
1.800000, 41.134190, 0.000089, 0.000000
1.810000, 41.134164, 0.000084, 0.000000
1.820000, 41.134139, 0.000079, 0.000000
1.830000, 41.134115, 0.000074, 0.000000
1.840000, 41.134093, 0.000070, 0.000000
1.850000, 41.134072, 0.000066, 0.000000
1.860000, 41.134052, 0.000062, 0.000000
1.870000, 41.134034, 0.000058, 0.000000
1.880000, 41.134016, 0.000054, 0.000000
1.890000, 41.134000, 0.000051, 0.000000
1.900000, 41.133985, 0.000048, 0.000000
1.910000, 41.133971, 0.000045, 0.000000
1.920000, 41.133957, 0.000042, 0.000000
1.930000, 41.133944, 0.000040, 0.000000
1.940000, 41.133932, 0.000037, 0.000000
1.950000, 41.133921, 0.000035, 0.000000
1.960000, 41.133911, 0.000033, 0.000000
1.970000, 41.133901, 0.000031, 0.000000
1.980000, 41.133892, 0.000029, 0.000000
1.990000, 41.133883, 0.000027, 0.000000
2.000000, 41.133875, 0.000026, 0.000000
2.010000, 41.133867, 0.000024, 0.000000
2.020000, 41.133860, 0.000023, 0.000000
2.030000, 41.133853, 0.000021, 0.000000
2.040000, 41.133846, 0.000020, 0.000000
2.050000, 41.133840, 0.000019, 0.000000
2.060000, 41.133835, 0.000018, 0.000000
2.070000, 41.133830, 0.000017, 0.000000
2.080000, 41.133825, 0.000016, 0.000000
2.090000, 41.133820, 0.000015, 0.000000
2.100000, 41.133815, 0.000014, 0.000000
2.110000, 41.133811, 0.000013, 0.000000
2.120000, 41.133807, 0.000012, 0.000000
2.130000, 41.133804, 0.000011, 0.000000
2.140000, 41.133800, 0.000011, 0.000000
2.150000, 41.133797, 0.000010, 0.000000
2.160000, 41.133794, 0.000010, 0.000000
2.170000, 41.133791, 0.000009, 0.000000
2.180000, 41.133789, 0.000008, 0.000000
2.190000, 41.133786, 0.000008, 0.000000
2.200000, 41.133784, 0.000007, 0.000000
2.210000, 41.133782, 0.000007, 0.000000
2.220000, 41.133779, 0.000007, 0.000000
2.230000, 41.133778, 0.000006, 0.000000
2.240000, 41.133776, 0.000006, 0.000000
2.250000, 41.133774, 0.000005, 0.000000
2.260000, 41.133772, 0.000005, 0.000000
2.270000, 41.133771, 0.000005, 0.000000
2.280000, 41.133769, 0.000005, 0.000000
2.290000, 41.133768, 0.000004, 0.000000
2.300000, 41.133767, 0.000004, 0.000000
2.310000, 41.133766, 0.000004, 0.000000
2.320000, 41.133764, 0.000004, 0.000000
2.330000, 41.133763, 0.000003, 0.000000
2.340000, 41.133762, 0.000003, 0.000000
2.350000, 41.133761, 0.000003, 0.000000
2.360000, 41.133761, 0.000003, 0.000000
2.370000, 41.133760, 0.000003, 0.000000
2.380000, 41.133759, 0.000002, 0.000000
2.390000, 41.133758, 0.000002, 0.000000
2.400000, 41.133758, 0.000002, 0.000000
2.410000, 41.133757, 0.000002, 0.000000
2.420000, 41.133756, 0.000002, 0.000000
2.430000, 41.133756, 0.000002, 0.000000
2.440000, 41.133755, 0.000002, 0.000000
2.450000, 41.133755, 0.000002, 0.000000
2.460000, 41.133754, 0.000001, 0.000000
2.470000, 41.133754, 0.000001, 0.000000
2.480000, 41.133753, 0.000001, 0.000000
2.490000, 41.133753, 0.000001, 0.000000
2.500000, 41.133753, 0.000001, 0.000000
2.510000, 41.133752, 0.000001, 0.000000
2.520000, 41.133752, 0.000001, 0.000000
2.530000, 41.133752, 0.000001, 0.000000
2.540000, 41.133751, 0.000001, 0.000000
2.550000, 41.133751, 0.000001, 0.000000
2.560000, 41.133751, 0.000001, 0.000000
2.570000, 41.133751, 0.000001, 0.000000
2.580000, 41.133750, 0.000001, 0.000000
2.590000, 41.133750, 0.000001, 0.000000
2.600000, 41.133750, 0.000001, 0.000000
2.610000, 41.133750, 0.000001, 0.000000
2.620000, 41.133750, 0.000001, 0.000000
2.630000, 41.133750, 0.000001, 0.000000
2.640000, 41.133749, 0.000000, 0.000000
2.650000, 41.133749, 0.000000, 0.000000
2.660000, 41.133749, 0.000000, 0.000000
2.670000, 41.133749, 0.000000, 0.000000
2.680000, 41.133749, 0.000000, 0.000000
2.690000, 41.133749, 0.000000, 0.000000
2.700000, 41.133749, 0.000000, 0.000000
2.710000, 41.133749, 0.000000, 0.000000
2.720000, 41.133748, 0.000000, 0.000000
2.730000, 41.133748, 0.000000, 0.000000
2.740000, 41.133748, 0.000000, 0.000000
