1.290000, 1.320306, 2.601098
1.300000, 1.328742, 2.619740
1.310000, 1.337141, 2.638247
1.320000, 1.345504, 2.656618
1.330000, 1.353828, 2.674850
1.340000, 1.362112, 2.692942
1.350000, 1.370354, 2.710892
1.360000, 1.378552, 2.728697
1.370000, 1.386704, 2.746358
1.380000, 1.394810, 2.763871
1.390000, 1.402869, 2.781235
1.400000, 1.410877, 2.798450
1.410000, 1.418835, 2.815513
1.420000, 1.426740, 2.832424
1.430000, 1.434592, 2.849182
1.440000, 1.442389, 2.865784
1.450000, 1.450130, 2.882231
1.460000, 1.457814, 2.898522
1.470000, 1.465439, 2.914655
1.480000, 1.473006, 2.930630
1.490000, 1.480512, 2.946446
1.500000, 1.487957, 2.962103
1.510000, 1.495339, 2.977601
1.520000, 1.502659, 2.992937
1.530000, 1.509914, 3.008113
1.540000, 1.517105, 3.023128
1.550000, 1.524230, 3.037982
1.560000, 1.531290, 3.052674
1.570000, 1.538282, 3.067205
1.580000, 1.545207, 3.081574
1.590000, 1.552064, 3.095781
1.600000, 1.558853, 3.109826
1.610000, 1.565573, 3.123710
1.620000, 1.572223, 3.137433
1.630000, 1.578804, 3.150995
1.640000, 1.585315, 3.164395
1.650000, 1.591755, 3.177635
1.660000, 1.598125, 3.190715
1.670000, 1.604424, 3.203636
1.680000, 1.610652, 3.216397
1.690000, 1.616809, 3.228999
1.700000, 1.622894, 3.241443
1.710000, 1.628908, 3.253730
1.720000, 1.634851, 3.265860
1.730000, 1.640723, 3.277833
1.740000, 1.646523, 3.289651
1.750000, 1.652252, 3.301315
1.760000, 1.657910, 3.312824
1.770000, 1.663496, 3.324181
1.780000, 1.669012, 3.335385
1.790000, 1.674457, 3.346438
1.800000, 1.679832, 3.357341
1.810000, 1.685137, 3.368094
1.820000, 1.690371, 3.378699
1.830000, 1.695536, 3.389157
1.840000, 1.700632, 3.399468
1.850000, 1.705658, 3.409635
1.860000, 1.710616, 3.419657
1.870000, 1.715506, 3.429536
1.880000, 1.720327, 3.439273
1.890000, 1.725082, 3.448870
1.900000, 1.729769, 3.458328
1.910000, 1.734389, 3.467647
1.920000, 1.738944, 3.476829
1.930000, 1.743432, 3.485875
1.940000, 1.747856, 3.494787
1.950000, 1.752215, 3.503565
1.960000, 1.756510, 3.512212
1.970000, 1.760741, 3.520727
1.980000, 1.764910, 3.529114
1.990000, 1.769016, 3.537372
2.000000, 1.773060, 3.545504
2.010000, 1.777042, 3.553510
2.020000, 1.780964, 3.561392
2.030000, 1.784826, 3.569151
2.040000, 1.788628, 3.576789
2.050000, 1.792371, 3.584307
2.060000, 1.796056, 3.591706
2.070000, 1.799683, 3.598988
2.080000, 1.803253, 3.606154
2.090000, 1.806767, 3.613205
2.100000, 1.810225, 3.620143
2.110000, 1.813627, 3.626969
2.120000, 1.816975, 3.633685
2.130000, 1.820269, 3.640291
2.140000, 1.823510, 3.646790
2.150000, 1.826698, 3.653182
2.160000, 1.829835, 3.659469
2.170000, 1.832919, 3.665652
2.180000, 1.835953, 3.671733
2.190000, 1.838937, 3.677713
2.200000, 1.841872, 3.683593
2.210000, 1.844757, 3.689375
2.220000, 1.847595, 3.695060
2.230000, 1.850385, 3.700649
2.240000, 1.853128, 3.706144
2.250000, 1.855825, 3.711545
2.260000, 1.858476, 3.716855
2.270000, 1.861082, 3.722074
2.280000, 1.863644, 3.727204
2.290000, 1.866162, 3.732246
2.300000, 1.868637, 3.737202
2.310000, 1.871070, 3.742072
2.320000, 1.873460, 3.746857
2.330000, 1.875809, 3.751560
2.340000, 1.878118, 3.756181
2.350000, 1.880386, 3.760722
2.360000, 1.882615, 3.765183
2.370000, 1.884805, 3.769566
2.380000, 1.886956, 3.773872
2.390000, 1.889070, 3.778102
2.400000, 1.891146, 3.782258
2.410000, 1.893186, 3.786340
2.420000, 1.895190, 3.790350
2.430000, 1.897158, 3.794289
2.440000, 1.899092, 3.798158
2.450000, 1.900991, 3.801957
2.460000, 1.902856, 3.805689
2.470000, 1.904687, 3.809354
2.480000, 1.906486, 3.812953
2.490000, 1.908253, 3.816488
2.500000, 1.909988, 3.819959
2.510000, 1.911691, 3.823367
2.520000, 1.913364, 3.826714
2.530000, 1.915006, 3.830000
2.540000, 1.916619, 3.833226
2.550000, 1.918202, 3.836394
2.560000, 1.919757, 3.839504
2.570000, 1.921283, 3.842557
2.580000, 1.922782, 3.845555
2.590000, 1.924253, 3.848498
2.600000, 1.925697, 3.851387
2.610000, 1.927115, 3.854223
2.620000, 1.928506, 3.857006
2.630000, 1.929872, 3.859739
2.640000, 1.931213, 3.862421
2.650000, 1.932530, 3.865054
2.660000, 1.933821, 3.867638
2.670000, 1.935089, 3.870174
2.680000, 1.936334, 3.872663
2.690000, 1.937555, 3.875106
2.700000, 1.938754, 3.877504
2.710000, 1.939930, 3.879857
2.720000, 1.941085, 3.882166
2.730000, 1.942217, 3.884432
2.740000, 1.943329, 3.886656
2.750000, 1.944420, 3.888838
2.760000, 1.945491, 3.890980
2.770000, 1.946541, 3.893081
2.780000, 1.947572, 3.895143
2.790000, 1.948584, 3.897166
2.800000, 1.949576, 3.899151
2.810000, 1.950550, 3.901099
2.820000, 1.951506, 3.903010
2.830000, 1.952443, 3.904885
2.840000, 1.953363, 3.906725
2.850000, 1.954265, 3.908530
2.860000, 1.955151, 3.910300
2.870000, 1.956019, 3.912038
2.880000, 1.956872, 3.913742
2.890000, 1.957708, 3.915414
2.900000, 1.958528, 3.917055
2.910000, 1.959332, 3.918664
2.920000, 1.960122, 3.920242
2.930000, 1.960896, 3.921791
2.940000, 1.961655, 3.923310
2.950000, 1.962400, 3.924800
2.960000, 1.963131, 3.926262
2.970000, 1.963848, 3.927696
2.980000, 1.964551, 3.929102
2.990000, 1.965241, 3.930482
3.000000, 1.965918, 3.931835
3.010000, 1.966581, 3.933163
3.020000, 1.967232, 3.934464
3.030000, 1.967871, 3.935741
3.040000, 1.968497, 3.936994
3.050000, 1.969111, 3.938222
3.060000, 1.969714, 3.939427
3.070000, 1.970305, 3.940609
3.080000, 1.970884, 3.941768
3.090000, 1.971452, 3.942905
3.100000, 1.972010, 3.944020
3.110000, 1.972557, 3.945113
3.120000, 1.973093, 3.946185
3.130000, 1.973619, 3.947237
3.140000, 1.974134, 3.948268
3.150000, 1.974640, 3.949280
3.160000, 1.975136, 3.950272
3.170000, 1.975622, 3.951244
3.180000, 1.976099, 3.952198
3.190000, 1.976567, 3.953134
3.200000, 1.977026, 3.954051
3.210000, 1.977476, 3.954951
3.220000, 1.977917, 3.955833
3.230000, 1.978349, 3.956699
3.240000, 1.978773, 3.957547
3.250000, 1.979189, 3.958379
3.260000, 1.979597, 3.959195
3.270000, 1.979997, 3.959995
3.280000, 1.980390, 3.960779
3.290000, 1.980774, 3.961548
3.300000, 1.981151, 3.962303
3.310000, 1.981521, 3.963042
3.320000, 1.981884, 3.963768
3.330000, 1.982239, 3.964479
3.340000, 1.982588, 3.965176
3.350000, 1.982930, 3.965860
3.360000, 1.983265, 3.966530
3.370000, 1.983594, 3.967188
3.380000, 1.983916, 3.967832
3.390000, 1.984232, 3.968464
3.400000, 1.984542, 3.969084
3.410000, 1.984846, 3.969691
3.420000, 1.985144, 3.970287
3.430000, 1.985436, 3.970871
3.440000, 1.985722, 3.971444
3.450000, 1.986003, 3.972006
3.460000, 1.986278, 3.972556
3.470000, 1.986548, 3.973096
3.480000, 1.986813, 3.973625
3.490000, 1.987072, 3.974144
3.500000, 1.987327, 3.974653
3.510000, 1.987576, 3.975152
3.520000, 1.987820, 3.975641
3.530000, 1.988060, 3.976120
3.540000, 1.988295, 3.976591
3.550000, 1.988526, 3.977051
3.560000, 1.988752, 3.977503
3.570000, 1.988973, 3.977946
3.580000, 1.989190, 3.978381
3.590000, 1.989403, 3.978807
3.600000, 1.989612, 3.979224
3.610000, 1.989817, 3.979634
3.620000, 1.990017, 3.980035
3.630000, 1.990214, 3.980428
3.640000, 1.990407, 3.980814
3.650000, 1.990596, 3.981192
3.660000, 1.990781, 3.981563
3.670000, 1.990963, 3.981926
3.680000, 1.991141, 3.982283
3.690000, 1.991316, 3.982632
3.700000, 1.991487, 3.982974
3.710000, 1.991655, 3.983310
3.720000, 1.991820, 3.983639
3.730000, 1.991981, 3.983962
3.740000, 1.992139, 3.984278
3.750000, 1.992294, 3.984589
3.760000, 1.992446, 3.984893
3.770000, 1.992595, 3.985191
3.780000, 1.992741, 3.985483
3.790000, 1.992885, 3.985769
3.800000, 1.993025, 3.986050
3.810000, 1.993163, 3.986326
3.820000, 1.993298, 3.986595
3.830000, 1.993430, 3.986860
3.840000, 1.993560, 3.987119
3.850000, 1.993687, 3.987374
3.860000, 1.993811, 3.987623
3.870000, 1.993934, 3.987867
3.880000, 1.994053, 3.988107
3.890000, 1.994171, 3.988342
3.900000, 1.994286, 3.988572
3.910000, 1.994399, 3.988798
3.920000, 1.994509, 3.989019
3.930000, 1.994618, 3.989236
3.940000, 1.994724, 3.989448
3.950000, 1.994828, 3.989657
3.960000, 1.994931, 3.989861
3.970000, 1.995031, 3.990061
3.980000, 1.995129, 3.990258
3.990000, 1.995225, 3.990450
4.000000, 1.995319, 3.990639
4.010000, 1.995412, 3.990824
4.020000, 1.995503, 3.991005
4.030000, 1.995591, 3.991183
4.040000, 1.995679, 3.991357
4.050000, 1.995764, 3.991528
4.060000, 1.995848, 3.991695
4.070000, 1.995930, 3.991859
4.080000, 1.996010, 3.992020
4.090000, 1.996089, 3.992178
4.100000, 1.996166, 3.992333
4.110000, 1.996242, 3.992484
4.120000, 1.996316, 3.992633
4.130000, 1.996389, 3.992778
4.140000, 1.996461, 3.992921
4.150000, 1.996531, 3.993061
4.160000, 1.996599, 3.993198
4.170000, 1.996666, 3.993333
4.180000, 1.996732, 3.993465
4.190000, 1.996797, 3.993594
4.200000, 1.996860, 3.993720
4.210000, 1.996922, 3.993845
4.220000, 1.996983, 3.993966
4.230000, 1.997043, 3.994086
4.240000, 1.997101, 3.994203
4.250000, 1.997159, 3.994317
4.260000, 1.997215, 3.994430
4.270000, 1.997270, 3.994540
4.280000, 1.997324, 3.994648
4.290000, 1.997377, 3.994754
4.300000, 1.997429, 3.994857
4.310000, 1.997480, 3.994959
4.320000, 1.997529, 3.995059
4.330000, 1.997578, 3.995156
4.340000, 1.997626, 3.995252
4.350000, 1.997673, 3.995346
4.360000, 1.997719, 3.995438
4.370000, 1.997764, 3.995528
4.380000, 1.997808, 3.995617
4.390000, 1.997852, 3.995704
4.400000, 1.997894, 3.995789
4.410000, 1.997936, 3.995872
4.420000, 1.997977, 3.995954
4.430000, 1.998017, 3.996034
4.440000, 1.998056, 3.996112
4.450000, 1.998095, 3.996189
4.460000, 1.998132, 3.996264
4.470000, 1.998169, 3.996338
4.480000, 1.998205, 3.996411
4.490000, 1.998241, 3.996482
4.500000, 1.998276, 3.996551
4.510000, 1.998310, 3.996620
4.520000, 1.998343, 3.996687
4.530000, 1.998376, 3.996752
4.540000, 1.998408, 3.996816
4.550000, 1.998440, 3.996879
4.560000, 1.998471, 3.996941
4.570000, 1.998501, 3.997002
4.580000, 1.998531, 3.997061
4.590000, 1.998560, 3.997119
4.600000, 1.998588, 3.997176
4.610000, 1.998616, 3.997232
4.620000, 1.998643, 3.997287
4.630000, 1.998670, 3.997341
4.640000, 1.998697, 3.997393
4.650000, 1.998722, 3.997445
4.660000, 1.998748, 3.997495
4.670000, 1.998772, 3.997545
4.680000, 1.998797, 3.997593
4.690000, 1.998821, 3.997641
4.700000, 1.998844, 3.997688
4.710000, 1.998867, 3.997734
4.720000, 1.998889, 3.997778
4.730000, 1.998911, 3.997822
4.740000, 1.998933, 3.997865
4.750000, 1.998954, 3.997908
4.760000, 1.998975, 3.997949
4.770000, 1.998995, 3.997990
4.780000, 1.999015, 3.998030
4.790000, 1.999034, 3.998069
4.800000, 1.999053, 3.998107
4.810000, 1.999072, 3.998144
4.820000, 1.999090, 3.998181
4.830000, 1.999108, 3.998217
4.840000, 1.999126, 3.998252
4.850000, 1.999143, 3.998287
4.860000, 1.999160, 3.998321
4.870000, 1.999177, 3.998354
4.880000, 1.999193, 3.998387
4.890000, 1.999209, 3.998419
4.900000, 1.999225, 3.998450
4.910000, 1.999240, 3.998481
4.920000, 1.999255, 3.998511
4.930000, 1.999270, 3.998540
4.940000, 1.999285, 3.998569
4.950000, 1.999299, 3.998597
4.960000, 1.999313, 3.998625
4.970000, 1.999326, 3.998652
4.980000, 1.999339, 3.998679
4.990000, 1.999353, 3.998705
5.000000, 1.999365, 3.998731
5.010000, 1.999378, 3.998756
5.020000, 1.999390, 3.998781
5.030000, 1.999402, 3.998805
5.040000, 1.999414, 3.998828
5.050000, 1.999426, 3.998852
5.060000, 1.999437, 3.998874
5.070000, 1.999448, 3.998897
5.080000, 1.999459, 3.998918
5.090000, 1.999470, 3.998940
5.100000, 1.999480, 3.998961
5.110000, 1.999491, 3.998981
5.120000, 1.999501, 3.999002
5.130000, 1.999511, 3.999021
5.140000, 1.999520, 3.999041
5.150000, 1.999530, 3.999060
5.160000, 1.999539, 3.999078
5.170000, 1.999548, 3.999097
5.180000, 1.999557, 3.999114
5.190000, 1.999566, 3.999132
5.200000, 1.999575, 3.999149
5.210000, 1.999583, 3.999166
5.220000, 1.999591, 3.999183
5.230000, 1.999599, 3.999199
5.240000, 1.999607, 3.999215
5.250000, 1.999615, 3.999230
5.260000, 1.999623, 3.999245
5.270000, 1.999630, 3.999260
5.280000, 1.999637, 3.999275
5.290000, 1.999645, 3.999289
5.300000, 1.999652, 3.999303
5.310000, 1.999659, 3.999317
5.320000, 1.999665, 3.999331
5.330000, 1.999672, 3.999344
5.340000, 1.999678, 3.999357
5.350000, 1.999685, 3.999370
5.360000, 1.999691, 3.999382
5.370000, 1.999697, 3.999394
5.380000, 1.999703, 3.999406
5.390000, 1.999709, 3.999418
5.400000, 1.999715, 3.999430
5.410000, 1.999720, 3.999441
5.420000, 1.999726, 3.999452
5.430000, 1.999731, 3.999463
5.440000, 1.999737, 3.999473
5.450000, 1.999742, 3.999484
5.460000, 1.999747, 3.999494
5.470000, 1.999752, 3.999504
5.480000, 1.999757, 3.999514
5.490000, 1.999762, 3.999524
5.500000, 1.999767, 3.999533
5.510000, 1.999771, 3.999542
5.520000, 1.999776, 3.999551
5.530000, 1.999780, 3.999560
5.540000, 1.999784, 3.999569
5.550000, 1.999789, 3.999577
5.560000, 1.999793, 3.999586
5.570000, 1.999797, 3.999594
5.580000, 1.999801, 3.999602
5.590000, 1.999805, 3.999610
5.600000, 1.999809, 3.999618
5.610000, 1.999813, 3.999625
5.620000, 1.999816, 3.999633
5.630000, 1.999820, 3.999640
5.640000, 1.999824, 3.999647
5.650000, 1.999827, 3.999654
5.660000, 1.999830, 3.999661
5.670000, 1.999834, 3.999668
5.680000, 1.999837, 3.999674
5.690000, 1.999840, 3.999681
5.700000, 1.999843, 3.999687
5.710000, 1.999847, 3.999693
5.720000, 1.999850, 3.999699
5.730000, 1.999853, 3.999705
5.740000, 1.999856, 3.999711
5.750000, 1.999858, 3.999717
5.760000, 1.999861, 3.999722
5.770000, 1.999864, 3.999728
5.780000, 1.999867, 3.999733
5.790000, 1.999869, 3.999739
5.800000, 1.999872, 3.999744
5.810000, 1.999874, 3.999749
5.820000, 1.999877, 3.999754
5.830000, 1.999879, 3.999759
5.840000, 1.999882, 3.999763
5.850000, 1.999884, 3.999768
5.860000, 1.999886, 3.999773
5.870000, 1.999889, 3.999777
5.880000, 1.999891, 3.999782
5.890000, 1.999893, 3.999786
5.900000, 1.999895, 3.999790
5.910000, 1.999897, 3.999794
5.920000, 1.999899, 3.999798
5.930000, 1.999901, 3.999802
5.940000, 1.999903, 3.999806
5.950000, 1.999905, 3.999810
5.960000, 1.999907, 3.999814
5.970000, 1.999909, 3.999818
5.980000, 1.999911, 3.999821
5.990000, 1.999912, 3.999825
6.000000, 1.999914, 3.999828
6.010000, 1.999916, 3.999832
6.020000, 1.999917, 3.999835
6.030000, 1.999919, 3.999838
6.040000, 1.999921, 3.999841
6.050000, 1.999922, 3.999845
6.060000, 1.999924, 3.999848
6.070000, 1.999925, 3.999851
6.080000, 1.999927, 3.999854
6.090000, 1.999928, 3.999857
6.100000, 1.999930, 3.999859
6.110000, 1.999931, 3.999862
6.120000, 1.999932, 3.999865
6.130000, 1.999934, 3.999868
6.140000, 1.999935, 3.999870
6.150000, 1.999936, 3.999873
6.160000, 1.999938, 3.999875
6.170000, 1.999939, 3.999878
6.180000, 1.999940, 3.999880
6.190000, 1.999941, 3.999883
6.200000, 1.999942, 3.999885
6.210000, 1.999944, 3.999887
6.220000, 1.999945, 3.999889
6.230000, 1.999946, 3.999892
6.240000, 1.999947, 3.999894
6.250000, 1.999948, 3.999896
6.260000, 1.999949, 3.999898
6.270000, 1.999950, 3.999900
6.280000, 1.999951, 3.999902
6.290000, 1.999952, 3.999904
6.300000, 1.999953, 3.999906
6.310000, 1.999954, 3.999908
6.320000, 1.999955, 3.999909
6.330000, 1.999956, 3.999911
6.340000, 1.999956, 3.999913
6.350000, 1.999957, 3.999915
6.360000, 1.999958, 3.999916
6.370000, 1.999959, 3.999918
6.380000, 1.999960, 3.999920
6.390000, 1.999961, 3.999921
6.400000, 1.999961, 3.999923
6.410000, 1.999962, 3.999924
6.420000, 1.999963, 3.999926
6.430000, 1.999964, 3.999927
6.440000, 1.999964, 3.999929
6.450000, 1.999965, 3.999930
6.460000, 1.999966, 3.999932
6.470000, 1.999966, 3.999933
6.480000, 1.999967, 3.999934
6.490000, 1.999968, 3.999936
6.500000, 1.999968, 3.999937
6.510000, 1.999969, 3.999938
6.520000, 1.999970, 3.999939
6.530000, 1.999970, 3.999940
6.540000, 1.999971, 3.999942
6.550000, 1.999971, 3.999943
6.560000, 1.999972, 3.999944
6.570000, 1.999973, 3.999945
6.580000, 1.999973, 3.999946
6.590000, 1.999974, 3.999947
6.600000, 1.999974, 3.999948
6.610000, 1.999975, 3.999949
6.620000, 1.999975, 3.999950
6.630000, 1.999976, 3.999951
6.640000, 1.999976, 3.999952
6.650000, 1.999977, 3.999953
6.660000, 1.999977, 3.999954
6.670000, 1.999978, 3.999955
6.680000, 1.999978, 3.999956
6.690000, 1.999978, 3.999957
6.700000, 1.999979, 3.999958
6.710000, 1.999979, 3.999958
6.720000, 1.999980, 3.999959
6.730000, 1.999980, 3.999960
6.740000, 1.999980, 3.999961
6.750000, 1.999981, 3.999962
6.760000, 1.999981, 3.999962
6.770000, 1.999982, 3.999963
6.780000, 1.999982, 3.999964
6.790000, 1.999982, 3.999965
6.800000, 1.999983, 3.999965
6.810000, 1.999983, 3.999966
6.820000, 1.999983, 3.999967
6.830000, 1.999984, 3.999967
6.840000, 1.999984, 3.999968
6.850000, 1.999984, 3.999969
6.860000, 1.999985, 3.999969
6.870000, 1.999985, 3.999970
6.880000, 1.999985, 3.999970
6.890000, 1.999986, 3.999971
6.900000, 1.999986, 3.999972
6.910000, 1.999986, 3.999972
6.920000, 1.999986, 3.999973
6.930000, 1.999987, 3.999973
6.940000, 1.999987, 3.999974
6.950000, 1.999987, 3.999974
6.960000, 1.999987, 3.999975
6.970000, 1.999988, 3.999975
6.980000, 1.999988, 3.999976
6.990000, 1.999988, 3.999976
7.000000, 1.999988, 3.999977
7.010000, 1.999989, 3.999977
7.020000, 1.999989, 3.999978
7.030000, 1.999989, 3.999978
7.040000, 1.999989, 3.999979
7.050000, 1.999989, 3.999979
7.060000, 1.999990, 3.999979
7.070000, 1.999990, 3.999980
7.080000, 1.999990, 3.999980
7.090000, 1.999990, 3.999981
7.100000, 1.999990, 3.999981
7.110000, 1.999991, 3.999981
7.120000, 1.999991, 3.999982
7.130000, 1.999991, 3.999982
7.140000, 1.999991, 3.999982
7.150000, 1.999991, 3.999983
7.160000, 1.999992, 3.999983
7.170000, 1.999992, 3.999983
7.180000, 1.999992, 3.999984
7.190000, 1.999992, 3.999984
7.200000, 1.999992, 3.999984
7.210000, 1.999992, 3.999985
7.220000, 1.999993, 3.999985
7.230000, 1.999993, 3.999985
7.240000, 1.999993, 3.999986
7.250000, 1.999993, 3.999986
7.260000, 1.999993, 3.999986
7.270000, 1.999993, 3.999986
7.280000, 1.999993, 3.999987
7.290000, 1.999993, 3.999987
7.300000, 1.999994, 3.999987
7.310000, 1.999994, 3.999987
7.320000, 1.999994, 3.999988
7.330000, 1.999994, 3.999988
7.340000, 1.999994, 3.999988
7.350000, 1.999994, 3.999988
7.360000, 1.999994, 3.999989
7.370000, 1.999994, 3.999989
7.380000, 1.999995, 3.999989
7.390000, 1.999995, 3.999989
7.400000, 1.999995, 3.999990
7.410000, 1.999995, 3.999990
7.420000, 1.999995, 3.999990
7.430000, 1.999995, 3.999990
7.440000, 1.999995, 3.999990
7.450000, 1.999995, 3.999991
7.460000, 1.999995, 3.999991
7.470000, 1.999995, 3.999991
7.480000, 1.999996, 3.999991
7.490000, 1.999996, 3.999991
7.500000, 1.999996, 3.999991
7.510000, 1.999996, 3.999992
7.520000, 1.999996, 3.999992
7.530000, 1.999996, 3.999992
7.540000, 1.999996, 3.999992
7.550000, 1.999996, 3.999992
7.560000, 1.999996, 3.999992
7.570000, 1.999996, 3.999993
7.580000, 1.999996, 3.999993
7.590000, 1.999996, 3.999993
7.600000, 1.999996, 3.999993
7.610000, 1.999997, 3.999993
7.620000, 1.999997, 3.999993
7.630000, 1.999997, 3.999993
7.640000, 1.999997, 3.999994
7.650000, 1.999997, 3.999994
7.660000, 1.999997, 3.999994
7.670000, 1.999997, 3.999994
7.680000, 1.999997, 3.999994
7.690000, 1.999997, 3.999994
7.700000, 1.999997, 3.999994
7.710000, 1.999997, 3.999994
7.720000, 1.999997, 3.999994
7.730000, 1.999997, 3.999995
7.740000, 1.999997, 3.999995
7.750000, 1.999997, 3.999995
7.760000, 1.999997, 3.999995
7.770000, 1.999998, 3.999995
7.780000, 1.999998, 3.999995
7.790000, 1.999998, 3.999995
7.800000, 1.999998, 3.999995
7.810000, 1.999998, 3.999995
7.820000, 1.999998, 3.999995
7.830000, 1.999998, 3.999996
7.840000, 1.999998, 3.999996
7.850000, 1.999998, 3.999996
7.860000, 1.999998, 3.999996
7.870000, 1.999998, 3.999996
7.880000, 1.999998, 3.999996
7.890000, 1.999998, 3.999996
7.900000, 1.999998, 3.999996
7.910000, 1.999998, 3.999996
7.920000, 1.999998, 3.999996
7.930000, 1.999998, 3.999996
7.940000, 1.999998, 3.999996
7.950000, 1.999998, 3.999997
7.960000, 1.999998, 3.999997
7.970000, 1.999998, 3.999997
7.980000, 1.999998, 3.999997
7.990000, 1.999998, 3.999997
8.000000, 1.999998, 3.999997
8.010000, 1.999998, 3.999997
8.020000, 1.999998, 3.999997
8.030000, 1.999999, 3.999997
8.040000, 1.999999, 3.999997
8.050000, 1.999999, 3.999997
8.060000, 1.999999, 3.999997
8.070000, 1.999999, 3.999997
8.080000, 1.999999, 3.999997
8.090000, 1.999999, 3.999997
8.100000, 1.999999, 3.999997
8.110000, 1.999999, 3.999997
8.120000, 1.999999, 3.999998
8.130000, 1.999999, 3.999998
8.140000, 1.999999, 3.999998
8.150000, 1.999999, 3.999998
8.160000, 1.999999, 3.999998
8.170000, 1.999999, 3.999998
8.180000, 1.999999, 3.999998
8.190000, 1.999999, 3.999998
8.200000, 1.999999, 3.999998
8.210000, 1.999999, 3.999998
8.220000, 1.999999, 3.999998
